[Header]
; Copyright 1997-2010, Quantum Design, Inc. All rights reserved.
TITLE, CaSb2-b3-1-resistance3
FILEOPENTIME,3827622213.077,4/15/2021,4:24 AM
BYAPP, LogDynaCoolData, 1.0, 2.2
INFO, APPNAME, DynaCool MultiVu Application, Release 1.2.5.1
FIELDGROUP, Standard,2,3,4,5,6,7,8,9,11,10
FIELDGROUP, Diagnostic,2,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
FIELDGROUP, User,2,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
STARTUPGROUP, All
STARTUPAXIS, X, 2, LINEAR, AUTO
STARTUPAXIS, Y1, 3, LINEAR, AUTO
TIMEMODE, MINUTES, RELATIVE
PLOT_APPEARANCE, ALL, HORZ_GRID_ON, VERT_GRID_ON, MARKERS_AND_LINES, ALL_LINES
RECORDS, ALL_RECORDS
DATATYPE, TIME, 2
DATATYPE, COMMENT, 1
[Data]
Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),System Pres (Torr),Chamber Status (code),Temperature Status (code),Field Status (code),Cryostat Status (code),Control Therm (ID),Sample Therm (ID),Block Temp (K),Neck Temp (K),High Neck Temp (K),Control Temp (K),1st Stage Temp (K),2nd Stage Temp (K),Magnet Temp (K),Impedance Temp (K),Pot Liquid level (%),Block Power (W),Neck Heater Power (W),High Neck Heater Power (W),1st Stage Heater Power (W),2nd Stage Heater Power (W),Magnet Voltage (V),Impedance Heater Power (W),Pot Power (W),CFE Flow (SCCM),Pump Flow (uncal SCCM),Tank Pressure (Torr),Annulus Pressure (Torr),Compressor State (code),Channel 1 Resistance (Ohm),Channel 1 Current (uA),Channel 2 Resistance (Ohm),Channel 2 Current (uA),ADR Temp (K),Resistance of Therm.,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16
,3827624259.81,1.900092,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000014,499.995148,,99.989029,1.295739,2300.408691,,,,,,,,,,
,3827624260.38,1.90002,0.6570692,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000001,499.995148,,99.989029,1.295739,2296.904297,,,,,,,,,,
,3827624260.94,1.899584,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000020,499.995148,,99.989029,1.295739,2299.955566,,,,,,,,,,
,3827624261.51,1.899845,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000042,499.995148,,99.989029,1.295739,2298.837646,,,,,,,,,,
,3827624262.07,1.899728,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000072,499.995148,,99.989029,1.295739,2300.408691,,,,,,,,,,
,3827624262.63,1.899918,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000027,499.995148,,99.989029,1.295739,2299.774170,,,,,,,,,,
,3827624263.21,1.900038,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000019,499.995148,,99.989029,1.295739,2299.139648,,,,,,,,,,
,3827624263.77,1.900078,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000044,499.995148,,99.989029,1.295739,2296.843994,,,,,,,,,,
,3827624264.33,1.899961,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000019,499.995148,,99.989029,1.295739,2295.907471,,,,,,,,,,
,3827624264.90,1.90001,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000005,499.995148,,99.989029,1.295739,2296.330322,,,,,,,,,,
,3827624265.46,1.899952,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000005,499.995148,,99.989029,1.295739,2296.843994,,,,,,,,,,
,3827624266.02,1.900044,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000032,499.995148,,99.989029,1.295739,2295.574951,,,,,,,,,,
,3827624266.60,1.899873,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000001,499.995148,,99.989029,1.295739,2295.635498,,,,,,,,,,
,3827624267.16,1.899712,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000027,499.995148,,99.989029,1.295739,2295.000977,,,,,,,,,,
,3827624267.72,1.899722,0.568276,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000049,499.995148,,99.989029,1.295739,2295.000977,,,,,,,,,,
,3827624268.29,1.899985,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000016,499.995148,,99.989029,1.295739,2295.000977,,,,,,,,,,
,3827624268.85,1.900337,0.568276,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000032,499.995148,,99.989029,1.295739,2292.372803,,,,,,,,,,
,3827624269.42,1.899912,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000053,499.995148,,99.989029,1.295739,2294.940674,,,,,,,,,,
,3827624269.99,1.900026,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000019,499.995148,,99.989029,1.295739,2290.378906,,,,,,,,,,
,3827624270.55,1.900074,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000020,499.995148,,99.989029,1.295739,2292.161377,,,,,,,,,,
,3827624271.11,1.900141,0.568276,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000025,499.995148,,99.989029,1.295739,2293.097900,,,,,,,,,,
,3827624271.69,1.900139,0.6570692,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000048,499.995148,,99.989029,1.295739,2291.104004,,,,,,,,,,
,3827624272.26,1.900151,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000016,499.995148,,99.989029,1.295739,2292.342773,,,,,,,,,,
,3827624272.82,1.900071,0.6748278,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000053,499.995148,,99.989029,1.295739,2290.288330,,,,,,,,,,
,3827624273.39,1.900116,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000023,499.995148,,99.989029,1.295739,2291.255127,,,,,,,,,,
,3827624273.95,1.900081,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000011,499.995148,,99.989029,1.295739,2291.255127,,,,,,,,,,
,3827624274.51,1.899998,0.6570692,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000044,499.995148,,99.989029,1.295739,2288.717285,,,,,,,,,,
,3827624275.07,1.900029,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000034,499.995148,,99.989029,1.295739,2289.442383,,,,,,,,,,
,3827624275.63,1.900009,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000004,499.995148,,99.989029,1.295739,2286.874756,,,,,,,,,,
,3827624276.22,1.900084,0.6570692,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000007,499.995148,,99.989029,1.295739,2284.699707,,,,,,,,,,
,3827624276.78,1.899971,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000032,499.995148,,99.989029,1.295739,2286.240234,,,,,,,,,,
,3827624277.34,1.899921,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000011,499.995148,,99.989029,1.295739,2285.424561,,,,,,,,,,
,3827624277.91,1.900026,0.5505174,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000001,499.995148,,99.989029,1.295739,2284.458008,,,,,,,,,,
,3827624278.48,1.900355,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000016,499.995148,,99.989029,1.295739,2286.421631,,,,,,,,,,
,3827624279.04,1.900036,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000070,499.995148,,99.989029,1.295739,2284.488037,,,,,,,,,,
,3827624279.60,1.899892,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000013,499.995148,,99.989029,1.295739,2284.458008,,,,,,,,,,
,3827624280.16,1.899758,0.6570692,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000019,499.995148,,99.989029,1.295739,2285.062256,,,,,,,,,,
,3827624280.72,1.899689,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000019,499.995148,,99.989029,1.295739,2284.850586,,,,,,,,,,
,3827624281.28,1.899716,0.5505174,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000017,499.995148,,99.989029,1.295739,2285.062256,,,,,,,,,,
,3827624281.87,1.899835,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000033,499.995148,,99.989029,1.295739,2284.337158,,,,,,,,,,
,3827624282.43,1.899806,0.5505174,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000015,499.995148,,99.989029,1.295739,2282.131836,,,,,,,,,,
,3827624283.02,1.899983,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000035,499.995148,,99.989029,1.295739,2283.158936,,,,,,,,,,
,3827624283.58,1.900079,0.568276,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000034,499.995148,,99.989029,1.295739,2278.838867,,,,,,,,,,
,3827624284.22,1.900094,0.568276,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000006,499.995148,,99.989029,1.295739,2282.161865,,,,,,,,,,
,3827624284.79,1.90036,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000010,499.995148,,99.989029,1.295739,2281.769287,,,,,,,,,,
,3827624285.35,1.900101,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000006,499.995148,,99.989029,1.295739,2279.987061,,,,,,,,,,
,3827624285.91,1.900065,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000033,499.995148,,99.989029,1.295739,2280.711914,,,,,,,,,,
,3827624286.48,1.900177,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000018,499.995148,,99.989029,1.295739,2278.264893,,,,,,,,,,
,3827624287.04,1.899927,0.5505174,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000036,499.995148,,99.989029,1.295739,2278.295166,,,,,,,,,,
,3827624287.60,1.899879,0.568276,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000031,499.995148,,99.989029,1.295739,2278.868896,,,,,,,,,,
,3827624288.17,1.899759,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000036,499.995148,,99.989029,1.295739,2275.787842,,,,,,,,,,
,3827624288.73,1.899825,0.5505174,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000034,499.995148,,99.989029,1.295739,2278.748047,,,,,,,,,,
,3827624289.30,1.899793,0.5150002,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000015,499.995148,,99.989029,1.295739,2278.959717,,,,,,,,,,
,3827624289.86,1.90032,0.5505174,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000012,499.995148,,99.989029,1.295739,2274.488770,,,,,,,,,,
,3827624290.43,1.899961,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000044,499.995148,,99.989029,1.295739,2275.757324,,,,,,,,,,
,3827624291.04,1.899961,0.568276,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000006,499.995148,,99.989029,1.295739,2272.494873,,,,,,,,,,
,3827624291.60,1.899833,0.5505174,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000008,499.995148,,99.989029,1.295739,2273.038574,,,,,,,,,,
,3827624292.16,1.899806,0.568276,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000013,499.995148,,99.989029,1.295739,2273.642822,,,,,,,,,,
,3827624292.74,1.89961,0.568276,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000013,499.995148,,99.989029,1.295739,2274.700195,,,,,,,,,,
,3827624293.30,1.899634,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000003,499.995148,,99.989029,1.295739,2275.092773,,,,,,,,,,
,3827624293.86,1.899867,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000044,499.995148,,99.989029,1.295739,2271.981445,,,,,,,,,,
,3827624294.43,1.899867,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000002,499.995148,,99.989029,1.295739,2272.132324,,,,,,,,,,
,3827624295.00,1.90018,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000002,499.995148,,99.989029,1.295739,2271.679199,,,,,,,,,,
,3827624295.57,1.900192,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000002,499.995148,,99.989029,1.295739,2270.108154,,,,,,,,,,
,3827624296.13,1.900299,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000026,499.995148,,99.989029,1.295739,2271.195801,,,,,,,,,,
,3827624296.71,1.900337,0.568276,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000050,499.995148,,99.989029,1.295739,2272.978271,,,,,,,,,,
,3827624297.27,1.900229,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000041,499.995148,,99.989029,1.295739,2271.618652,,,,,,,,,,
,3827624297.83,1.900229,0.6570692,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000007,499.995148,,99.989029,1.295739,2272.857422,,,,,,,,,,
,3827624298.40,1.900058,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000042,499.995148,,99.989029,1.295739,2267.359375,,,,,,,,,,
,3827624298.96,1.900209,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000022,499.995148,,99.989029,1.295739,2270.742676,,,,,,,,,,
,3827624299.52,1.900209,0.6570692,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000011,499.995148,,99.989029,1.295739,2269.564453,,,,,,,,,,
,3827624300.09,1.900076,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000015,499.995148,,99.989029,1.295739,2267.721680,,,,,,,,,,
,3827624300.65,1.900066,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000017,499.995148,,99.989029,1.295739,2267.208252,,,,,,,,,,
,3827624301.22,1.900168,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000025,499.995148,,99.989029,1.295739,2266.060059,,,,,,,,,,
,3827624301.79,1.900004,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000005,499.995148,,99.989029,1.295739,2268.355957,,,,,,,,,,
,3827624302.35,1.899909,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000007,499.995148,,99.989029,1.295739,2264.187012,,,,,,,,,,
,3827624302.92,1.900071,0.568276,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000038,499.995148,,99.989029,1.295739,2264.821533,,,,,,,,,,
,3827624303.48,1.899891,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000032,499.995148,,99.989029,1.295739,2262.646484,,,,,,,,,,
,3827624304.04,1.899929,0.6748278,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000011,499.995148,,99.989029,1.295739,2266.000000,,,,,,,,,,
,3827624304.61,1.899929,0.5505174,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000027,499.995148,,99.989029,1.295739,2264.398682,,,,,,,,,,
,3827624305.16,1.900255,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000005,499.995148,,99.989029,1.295739,2263.673340,,,,,,,,,,
,3827624305.73,1.899912,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000005,499.995148,,99.989029,1.295739,2265.425781,,,,,,,,,,
,3827624306.29,1.899879,0.6570692,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000022,499.995148,,99.989029,1.295739,2262.344482,,,,,,,,,,
,3827624306.86,1.89999,0.568276,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000029,499.995148,,99.989029,1.295739,2261.951660,,,,,,,,,,
,3827624307.42,1.899935,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000008,499.995148,,99.989029,1.295739,2262.313965,,,,,,,,,,
,3827624307.98,1.899949,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000053,499.995148,,99.989029,1.295739,2259.957764,,,,,,,,,,
,3827624308.54,1.899877,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000007,499.995148,,99.989029,1.295739,2258.809814,,,,,,,,,,
,3827624309.11,1.899915,0.568276,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000048,499.995148,,99.989029,1.295739,2259.957764,,,,,,,,,,
,3827624309.67,1.900068,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000019,499.995148,,99.989029,1.295739,2258.477539,,,,,,,,,,
,3827624310.25,1.900006,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000019,499.995148,,99.989029,1.295739,2259.504639,,,,,,,,,,
,3827624310.81,1.899868,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000008,499.995148,,99.989029,1.295739,2258.719238,,,,,,,,,,
,3827624311.37,1.899844,0.568276,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000052,499.995148,,99.989029,1.295739,2257.117920,,,,,,,,,,
,3827624312.02,1.899907,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000002,499.995148,,99.989029,1.295739,2259.112061,,,,,,,,,,
,3827624312.58,1.899916,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000016,499.995148,,99.989029,1.295739,2255.033447,,,,,,,,,,
,3827624313.17,1.899931,0.568276,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000008,499.995148,,99.989029,1.295739,2258.779541,,,,,,,,,,
,3827624313.73,1.89974,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000000,499.995148,,99.989029,1.295739,2257.843262,,,,,,,,,,
,3827624314.31,1.899935,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000026,499.995148,,99.989029,1.295739,2256.785889,,,,,,,,,,
,3827624314.87,1.900208,0.6570692,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000030,499.995148,,99.989029,1.295739,2252.858643,,,,,,,,,,
,3827624315.44,1.900216,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000027,499.995148,,99.989029,1.295739,2256.030518,,,,,,,,,,
,3827624316.00,1.900247,0.6925864,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000097,499.995148,,99.989029,1.295739,2253.492920,,,,,,,,,,
,3827624316.57,1.900003,0.6748278,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000014,499.995148,,99.989029,1.295739,2253.523193,,,,,,,,,,
,3827624317.13,1.899896,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000029,499.995148,,99.989029,1.295739,2251.710449,,,,,,,,,,
,3827624317.69,1.900063,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000003,499.995148,,99.989029,1.295739,2252.677246,,,,,,,,,,
,3827624318.26,1.900202,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000027,499.995148,,99.989029,1.295739,2251.348145,,,,,,,,,,
,3827624318.82,1.900169,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000003,499.995148,,99.989029,1.295739,2251.227295,,,,,,,,,,
,3827624319.39,1.900002,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000022,499.995148,,99.989029,1.295739,2251.378174,,,,,,,,,,
,3827624319.95,1.899861,0.6925864,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000041,499.995148,,99.989029,1.295739,2253.342041,,,,,,,,,,
,3827624320.51,1.89982,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000001,499.995148,,99.989029,1.295739,2250.049072,,,,,,,,,,
,3827624321.08,1.89994,0.568276,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000011,499.995148,,99.989029,1.295739,2250.199951,,,,,,,,,,
,3827624321.64,1.899951,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000020,499.995148,,99.989029,1.295739,2250.773926,,,,,,,,,,
,3827624322.19,1.899998,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000013,499.995148,,99.989029,1.295739,2249.414551,,,,,,,,,,
,3827624322.78,1.900066,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000032,499.995148,,99.989029,1.295739,2248.387451,,,,,,,,,,
,3827624323.34,1.899943,0.6748278,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000002,499.995148,,99.989029,1.295739,2249.807373,,,,,,,,,,
,3827624323.91,1.899956,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000060,499.995148,,99.989029,1.295739,2250.260498,,,,,,,,,,
,3827624324.47,1.899904,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000021,499.995148,,99.989029,1.295739,2245.124756,,,,,,,,,,
,3827624325.04,1.899933,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000022,499.995148,,99.989029,1.295739,2248.810547,,,,,,,,,,
,3827624325.60,1.900008,0.6748278,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000065,499.995148,,99.989029,1.295739,2247.209229,,,,,,,,,,
,3827624326.16,1.90001,0.6748278,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000001,499.995148,,99.989029,1.295739,2245.789551,,,,,,,,,,
,3827624326.73,1.899701,0.6570692,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000030,499.995148,,99.989029,1.295739,2246.242676,,,,,,,,,,
,3827624327.29,1.899858,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000059,499.995148,,99.989029,1.295739,2244.883301,,,,,,,,,,
,3827624327.85,1.900001,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000017,499.995148,,99.989029,1.295739,2245.789551,,,,,,,,,,
,3827624328.42,1.900128,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000012,499.995148,,99.989029,1.295739,2243.402832,,,,,,,,,,
,3827624328.98,1.900125,0.6393105,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000016,499.995148,,99.989029,1.295739,2245.215576,,,,,,,,,,
,3827624329.54,1.900103,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000078,499.995148,,99.989029,1.295739,2242.436279,,,,,,,,,,
,3827624330.11,1.900103,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000022,499.995148,,99.989029,1.295739,2242.556885,,,,,,,,,,
,3827624330.67,1.899964,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000017,499.995148,,99.989029,1.295739,2241.982910,,,,,,,,,,
,3827624331.24,1.90009,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000033,499.995148,,99.989029,1.295739,2243.553711,,,,,,,,,,
,3827624331.80,1.900198,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000021,499.995148,,99.989029,1.295739,2242.979980,,,,,,,,,,
,3827624332.38,1.900198,0.5860347,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000022,499.995148,,99.989029,1.295739,2240.230957,,,,,,,,,,
,3827624332.94,1.900005,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000047,499.995148,,99.989029,1.295739,2241.257813,,,,,,,,,,
,3827624333.50,1.900005,0.5505174,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,-0.000037,499.995148,,99.989029,1.295739,2240.774658,,,,,,,,,,
,3827624334.07,1.899912,0.6037933,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000011,499.995148,,99.989029,1.295739,2240.804932,,,,,,,,,,
,3827624334.63,1.899916,0.6215519,9.9e-006,7,1,4,7,643,643,,,,,,,,,,,,,,,,,,,,,,,0.000010,499.995148,,99.989029,1.295739,2241.167480,,,,,,,,,,
